Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.46958148701320623,-0.4187465356372668,-0.0828915985412575,
0.007165468,0.42163381754025253,0.017429252737134804,0.17885273679199365,
0.01686901,-0.06108810282814958,0.9026710671372177,-0.22466683400390508,
0.027137864,-0.21742230873957036,0.6914911017566492,-0.33296298990820183,
0.036910208,-0.46507277664863866,-0.5194094859958037,0.3312225340988295,
0.047212031,-0.2341522421624167,-0.8445684976101195,-0.1027709961584371,
0.056922031,0.1957504871538558,-0.016770535049460467,0.2702093505341878,
0.066857656,0.49370404267718615,-0.07470800347139211,0.15487597652110097,
0.077117604,0.333671730235499,-0.442838635977187,-0.09061948245499352,
0.086944166,0.1749999375941611,0.2586447024853402,0.2033161816141309,
0.097033489,-0.39630118594151664,1.0496747513223788,-0.28171045802900707,
0.107090364,-0.3170409487532133,0.426021744379131,-0.4092436410814084,
0.116974687,-0.5907364119566723,-0.7011391484191196,0.5153640287852639,
0.128507135,-0.16613132393179297,-0.5149426908056082,-0.27723819591710175,
0.137655625,0.23484434576179236,-0.044204747737259964,-0.06856179696805675,
0.147434635,0.47901050163384795,-0.17326982503001798,0.11370219816774174,
0.160773229,0.3525624586190901,-0.32249056247762764,0.09096175853419375,
0.167011718,0.1901127110358971,0.40089187266117793,0.10341515878048035,
0.177472864,-0.4148568145086846,1.1634724993839778,-0.23904826848342786,
0.186936041,-0.48511440210743606,0.17995634351848905,-0.20656149076330443,
0.197373489,-0.34212279838882975,-0.7294397439584784,0.5396031023112311,
0.212250885,-0.08982353625745043,-0.39967704502945367,-0.24252406111976477,
0.217370781,0.4644423070108854,-0.013283830390018014,-0.48515465538995173,
0.227378437,0.5094599201326342,-0.271116194332156,0.25543782964311745,
0.236894218,0.3769221841529822,-0.35479898230593476,0.06644437992543217,
0.246871718,0.132985920845335,0.5435969036709383,0.26767576761222145,
0.2594825,-0.46055824666113443,1.0937618336591017,-0.5060353197481131,
0.268617343,-0.6136128513724866,-0.059686873633631704,-0.03707846942153736,
0.277160989,-0.2916927503515292,-0.7679253373773643,0.2767947439940208,
0.288940208,-0.049479497827610075,-0.23126803670181828,0.11417566335927987,
0.299425468,0.5580092323958712,0.014183149068721201,-0.23043986482038825,
0.312608906,0.4157616339635719,-0.2797884104020054,0.0761369997452519,
0.319085104,0.25599473655318183,-0.177862052708201,0.014940971866513664,
0.327012604,-0.14763064432068695,0.7464380227809491,0.16518153725883522,
0.337898229,-0.4398852924340886,0.9189311475185825,-0.32754181242925995,
0.347124427,-0.5817515643305717,-0.33745744938625705,0.07507058448041981,
0.357048177,-0.25088079705771915,-0.7602985152798797,0.13667084746714941,
0.367006197,0.3509194697146645,-0.14855205608987054,0.1859510578565331,
0.380279322,0.5718705054287141,-0.13416452084845892,-0.11172804531633673,
0.386937916,0.3962049004367212,-0.3524978707223463,0.04852344753599347,
0.397371822,0.25567222570826353,-0.021509166557735493,0.06946450998191978,
0.407563958,-0.2245031282468657,0.8868432553615997,-0.08233427580352704,
0.417237812,-0.39412295700423083,0.6941516806290015,-0.26506480833813484,
0.428990677,-0.4991730680569981,-0.37937499605771197,0.30892593653261713,
0.437365208,-0.307401103218792,-0.8091553332261745,-0.16657690214109344,
0.449744427,0.458932079918863,0.1341431234794852,-0.7155315717617032,
0.458420885,0.4590831105293287,-0.01526862823820141,0.39291669205352875,
0.467062499,0.260006165852662,-0.3339956080425265,-0.0687385457712395,
0.477121562,0.11606758145532292,0.20781312183471662,0.23614380693769554,
0.486827604,-0.504738670126269,1.223530012734192,-0.37803212852210955,
0.497013854,-0.35782221280389614,0.35058545141812747,-0.14919618011260916,
0.509051145,-0.5161011959938493,-0.654228003268269,0.4935580949724123,
0.516969687,0.01616004738582877,-0.7072570573845127,-0.26403795395371077,
0.527278072,0.4726146986752646,-0.029504486048906542,-0.5789793866004675,
0.53728177,0.4853520815110124,-0.1461867158609148,0.3489296804168909,
0.547116614,0.3423128465442593,-0.4234071783222768,0.2331751164038245,
0.557125416,0.18191302137603227,0.2895127684276888,0.24783159702930924,
0.567137135,-0.4827080701428266,1.196952331098047,-0.4912649042613175,
0.576961301,-0.2942292002548863,0.31400045397450704,0.036029366874149815,
0.587536406,-0.4958724425403349,-0.7141417293344325,0.41189539291338306,
0.596978645,-0.07491727242216051,-0.4180844806507736,0.007735918822893595,
0.606933072,0.4610444421025548,0.017958896726329332,-0.4841440591311379,
0.616967604,0.4301272483231571,-0.2614449362993565,0.33286068653297995,
0.626965051,0.23684147608772488,-0.25512462465288854,0.02112253360138361,
0.637018697,-0.4694111536940293,1.2668978722228796,-0.15165360886108026,
0.647760156,-0.29891444770497944,0.8909351469146564,-0.47374979748925483,
0.66016677,-0.5149436118444035,-0.17597957125764263,0.2032702120574239,
0.667144635,-0.2893717862955911,-0.8456366433418685,0.361813557341252,
0.679276614,0.4886785048014177,-0.17085390676791623,-0.26217345222270083,
0.686883124,0.49820293567707186,-0.09071444980092969,-0.17909300982503495,
0.697080468,0.44453116720620844,-0.4709667405429533,0.30108975839973695,
0.709617864,0.09513575606110924,0.46598562074160177,0.3021633106260406,
0.717501145,-0.41422390323827085,1.046995683292195,-0.2179563937354949,
0.727002187,-0.25476474270780414,0.6230760922270178,-0.34291675073058236,
0.737046822,-0.5409153517529133,-0.42091259080273635,0.2772908975112376,
0.74725276,-0.11095159979222302,-0.8883541323193132,0.09924971019649043,
0.760929687,0.3556026003236923,-0.09776767074650278,-0.548838909821324,
0.766944947,0.48367956332169815,-0.2620888152089576,0.06658454230895572,
0.776815937,0.35629789870423356,-0.4088686305973419,0.34440227740185136,
0.78732901,0.23906969103369935,-0.17386600166110106,0.061001558249605736,
0.799602187,-0.5289200856434995,1.193998648408668,-0.3955629196600814,
0.807678749,-0.2545843374051804,0.7406784643201962,-0.009992053257361633,
0.819098958,-0.5254481515342517,-0.5260282238746536,0.2831410009487989,
0.827108437,-0.22116094279722565,-0.8498635832806312,0.10392979294653948,
0.836995833,0.45130982837330347,0.009639267576544874,-0.5297719676447219,
0.848316145,0.5142768131991311,-0.17616328839237744,0.26571260776898775,
0.859506926,0.3501297559181915,-0.06431615546365782,0.2125700862151909,
0.868794426,-0.1336142281023609,0.7759831889866178,0.0781188131127788,
0.877041093,-0.36738046481831454,0.9119214808462767,-0.35122336381641794,
0.887444218,-0.3245502191752083,0.2392046527480052,0.040802467394131625,
0.897320937,-0.3669004025435356,-0.7280097185440886,0.43103674930592994,
0.908634218,0.41133264045906803,-0.35256439676825424,0.2528921435853686,
0.917131353,0.3597119596878111,-0.11349973862126847,-0.6710909787352204,
0.926976978,0.4716442702038621,-0.3206431689640314,0.3978234145215893,
0.936910103,0.2240864656626016,-0.5170036651913668,-0.0035216638905417597,
0.947086353,-0.4336464387370085,0.9654572408815747,-0.17136896685462055,
0.956945624,-0.39288587428672583,0.9562404474751572,-0.41290770400127386,
0.966818385,-0.31430869942938067,0.12143098283898197,0.02210074719937083,
0.976999531,-0.328061339426317,-0.8528744660290769,0.5233355049860595,
0.986854166,0.30449781642891716,-0.31455016791603496,0.18882526434041047,
0.996920572,0.42747295559674714,-0.2209943585378451,-0.6610529782249372,
1.007024218,0.49520731497788595,-0.3300244134889065,0.5744054506720033,
1.016938333,0.19696827355213298,-0.41724843360789765,-0.10742205059520948,
1.026875208,-0.4093723644956959,1.0912301017617532,-0.0706147644996058,
1.036916822,-0.40411236684680096,0.8729840814094026,-0.5315017298125753,
1.046946666,-0.3692585214071282,-0.09840304561294878,0.35626605389408184,
1.05940578,-0.2954068171257025,-0.9674501521018168,0.2390442151855776,
1.066880937,0.3919130335430905,-0.2529817662737387,-0.16119077531247505,
1.076912551,0.42079065403784166,-0.07980230983905934,-0.4047651507675578,
1.086969843,0.4898614737307616,-0.3856225294813549,0.488301069083219,
1.096957708,0.07010849737450187,0.44232360260128695,0.23741209550095022,
1.107284739,-0.48021443348467585,1.058711904179571,-0.11652784313048947,
1.11693953,-0.3382028234906216,0.6937405728431685,-0.5222635647875951,
1.127137239,-0.42379120929298564,-0.42567255789978165,0.3483337099375028,
1.136824166,0.13597666467620728,-0.41715249772821156,0.11011533220781544,
1.149991926,0.39991626139794834,-0.2724304227507456,-0.18772026475132542,
1.157241353,0.3812245130246086,-0.2639130138139998,-0.1808219637541857,
1.166863853,0.38159418103736265,-0.6248484915718298,0.31502947123297886,
1.176949843,-0.031828308124211446,0.5727235741436593,0.1447634451504456,
1.187554062,-0.48514940263340245,1.0557715946054549,-0.12935525950464388,
1.198441978,-0.2348905716062335,0.5228365940742565,-0.4099424900744175,
1.20768828,-0.5556618621922134,-0.6236872925048771,0.40754481775491946,
1.217140885,0.07644877028651242,-0.4223354064373734,0.12683846650862307,
1.227073853,0.4442312971129989,-0.16931652251470583,-0.3428933930528668,
1.238273905,0.4013536656200867,-0.3499736962603609,-0.10576231576065354,
1.247326301,0.336405808472632,-0.3259476326216921,0.11458753508678932,
1.258940676,-0.11394753873825181,0.6586153584869969,0.13763865599911895,
1.266825416,-0.458907435897828,0.8639958920599834,-0.3495761174370333,
1.277553541,-0.24454284553833094,0.4153846599675668,-0.034494115385173885,
1.28687427,-0.41015473083740317,-0.7249717157667913,0.32483085515279875,
1.296965832,0.2388231986674798,-0.44207134577322316,0.29051043607536364,
1.307119218,0.31364166211391553,-0.16978239800682315,-0.6409963447432254,
1.317359114,0.41946506080075174,-0.31970059701721387,0.39125336976205993,
1.328884999,0.28960342071091394,-0.1638231502288224,0.313002695809649,
1.338679582,-0.3199412754246771,0.7883149205594348,-0.16331549471946794,
1.349268541,-0.3938590948636673,0.8145266389011612,-0.3451734223869014,
1.357650051,-0.2997643045469398,0.2685490302371399,0.06096529651430771,
1.367045468,-0.07125971252793284,-0.9650233704147804,-0.10445652255417848,
1.376988853,0.32606451086144284,-0.45023796703800106,0.299506681370719,
1.387347916,0.30682033198627345,-0.2222843706320488,-0.5725078446006897,
1.397058489,0.4446538440191945,-0.37702509877767276,0.44604416987608886,
1.409761666,0.21781700069142995,0.09677510168007131,0.34151245992430823,
1.41728526,-0.39269338278425825,0.8895332948831807,-0.07921617952149163,
1.427138541,-0.4367378094073384,0.7882411111567886,-0.49241423390039607,
1.436891926,-0.3800359994789957,0.017677229974625286,0.09640140706913769,
1.447290937,-0.12015409712958314,-0.7979714057175654,0.1230897535849973,
1.457051822,0.30227187915668496,-0.39321087053047327,-0.07007983287418895,
1.466915937,0.34907773052871693,-0.2379542688578503,-0.31655352084036714,
1.476916301,0.35587656430578596,-0.3282694419264902,0.3749958613062212,
1.491342447,0.1161495203350098,0.27368564208029833,0.4072568208809155,
1.497444895,-0.45870449109283196,0.9084785882606438,-0.27178746932065856,
1.508627291,-0.3669635928742656,0.7421057942687934,-0.17146134752683828,
1.516961978,-0.32421662625253767,-1.1378020665502975,0.33784084019142036,
1.527329009,0.13902185585832139,-0.4658778207664831,0.117043912387512,
1.536896509,0.2950921871402703,-0.2041504301361357,-0.2894375324435057,
1.547105624,0.3893026048452728,-0.2246118956988744,-0.1549356460719924,
1.557254166,0.3114420838762182,-0.33291846705958783,0.27444702147248456,
1.566861353,0.03463321269423614,0.4538411125065046,0.08165173338892551,
1.576900989,-0.4779488139083319,1.0832487761593785,-0.13387600098417174,
1.586969634,-0.22913010062617722,0.6214327668839238,-0.4135590832580398,
1.59690453,-0.3212101550248676,-1.1117573375945455,0.09819402367677199,
1.607244166,0.03416680563708829,-0.2764902349666888,0.43098136640235474,
1.617046353,0.3184683741666532,-0.1445777365649648,-0.5286196004816315,
1.62700302,0.3926806784898167,-0.16163086486537515,0.15937436966352259,
1.637749426,0.2834987908387283,-0.2978564706856351,0.142822371707382,
1.646976509,-0.09498164893912486,0.6504424883990017,0.2061951532252806,
1.657722603,-0.4897033519882139,0.949394899532678,-0.325376671609229,
1.666935676,-0.23853382645751453,0.5449954652194041,-0.1377183294748825,
1.677061561,-0.26744144104882417,-1.096292751359633,0.10434636303142142,
1.687473957,0.1384732807241731,-0.26411851829504285,0.38993460995638785,
1.697374634,0.35594492630663344,-0.16532613902263096,-0.622748509544655,
1.708213593,0.36137032092811916,-0.622593443147121,0.22197712620216592,
1.717984634,0.30441913271905774,-0.09967957381548731,0.2541960808445456,
1.726873072,-0.23147423056791783,0.8243069057135404,0.03480522893344862,
1.738278124,-0.47631431411131664,0.9505804065440989,-0.46248861104269423,
1.747187811,-0.47298880251585995,-0.7105331513424797,0.3655079209802974,
1.758975884,-0.1332248356528245,-0.7676241471878754,-0.029374058723574237,
1.769342343,0.29181538370552373,-0.21570411320623295,0.26763539657582847,
1.777219634,0.32538956282379394,0.0266342878651894,-0.6133277484131661,
1.787921874,0.3522490014858417,-0.4690250777950067,0.1835451071776717,
1.797469478,0.2511534492355483,0.13043534566957327,0.39200210136713665,
1.808532811,-0.39666997590208886,1.0237217172781514,-0.1614074741797289,
1.817104999,-0.34798173267479604,0.9109147250493278,-0.38961563388479803,
1.826947082,-0.33967698541351865,-0.7882344198354158,0.48509780661286506,
1.840871718,-0.1338356091743207,-0.6459104118448952,-0.010316530100332955,
1.848902186,0.33729539281801424,-0.16430184822896793,0.08368403177910899,
1.858843541,0.5150026159817065,-0.2540246294468218,0.41937337288422505,
1.866864218,0.3047417702145645,-0.38709435832735495,-0.23144771282543175,
1.876916093,0.18250191226540147,0.37985458495428887,0.3971111168490289,
1.888307603,-0.4822370527987627,1.0700281969484546,-0.3565184124289793,
1.896947916,-0.3551437949184535,0.8866683571956046,-0.45376636568537165,
1.908729947,-0.391375263138132,-0.9455375409586042,0.2039340815239683,
1.917682811,0.08529494634984602,-0.4499722271333385,0.13250151326604964,
1.927116093,0.3746937627134217,-0.19142595522962003,-0.16981055696528458,
1.937669374,0.4529839606712258,-0.428952817864116,0.20125482591214805,
1.94689302,0.23980396998961728,-0.2971935786778895,-0.068839278918718,
1.957754686,0.06926007281176205,0.5437125748018291,0.32800047627908846,
1.968495728,-0.48089317313486757,1.078531470745394,-0.3351925450021209,
1.97701953,-0.5379433936409508,-0.17913139116796706,0.23750163416431924,
1.987083957,-0.3077716117328291,-0.848158123111986,0.052095423542393604,
1.999366197,0.12153211552096321,-0.1881939427187148,0.1336135946932906,
2.010286509,0.3423918987766339,-0.0126491511766198,-0.44473342234106994,
2.021106457,0.457788316842352,-0.34722290236982367,0.2877748160822229,
2.02766578,0.22832457894995573,-0.109226543102524,-0.06091479068890848,
2.039440416,-0.04718376259076784,0.7247319790571044,0.043205423308247504,
2.048160936,-0.344204815706159,0.8249518611311206,-0.5783514633553555,
2.057049582,-0.5971445341750348,-0.3360264509296983,0.5792751586614191,
2.067844947,-0.20190357365960776,-0.7897994684677577,-0.28740155886188035,
2.076922395,0.2675180498857903,-0.018923915823400472,0.3829945549124485,
2.08758953,0.4898265889564839,-0.0611078082721237,-0.061353379507540495,
2.097016197,0.4225070231183121,-0.462604279454613,0.16543756006584331,
2.108387134,0.2154224199472865,-0.00233406634017963,-0.0055558357363878486,
2.117953072,-0.22605722090252245,0.8562146599222411,-0.188319180307861,
2.126920051,-0.2881060039253871,0.6849717279377929,-0.42646787476386727,
2.137868957,-0.5216197327972922,-0.4326876338240821,0.5015846418392975,
2.146963332,-0.18745245585453318,-0.6985765883062139,-0.15035582168481199,
2.156860155,0.11052721302023105,-0.03788301060468796,0.17084998620683933,
2.166978957,0.45617107995597994,-0.06095216043687535,-0.06251739872984174,
2.177099686,0.3496139879882214,-0.35521958166676104,0.16450634468800196,
2.18759453,0.2030768105077645,0.2214797425721698,0.03966781989102586,
2.197074582,-0.29722530772782174,1.0505885591868251,-0.19810888373561752,
2.207264165,-0.3450404733856265,0.4727214901259495,-0.29639375371700893,
2.218059843,-0.4752299571386771,-0.6024878240735568,0.42176942695803277,
2.226927082,-0.180986387280766,-0.5586047345090897,-0.15291648968357308,
2.237492603,0.3455433982625453,-0.10978018233688602,-0.061041687840608816,
2.247692134,0.4449864497196554,-0.19508437307287796,0.012458153633762237,
2.258934686,0.371312035752287,-0.3552650768884782,0.086580902789823,
2.266879843,0.2817267526252669,0.22144334639479613,0.1918477300443584,
2.276868384,-0.37221123782288235,1.0658823182214887,-0.29088521928482614,
2.287417238,-0.3590605895319876,0.37769625822938224,-0.0028650357794237635,
2.297189582,-0.4098315748055217,-0.6631851216933192,0.33481124286083563,
2.307277603,-0.0367303301874351,-0.39264207051444544,-0.13054578110195614,
2.317101509,0.27707354148359675,-0.0842702783445397,-0.13508237683469027,
2.326992863,0.40553344027305904,-0.20532224951584177,0.29032887392287243,
2.337130259,0.23248949635907223,-0.2408722748629175,-0.15080880027576526,
2.349843592,0.155345749766701,0.48150938767020524,0.3083934871231371,
2.359064165,-0.42734741218004735,1.090060475610293,-0.48878402011594346,
2.366961457,-0.5257526321976513,0.029289397114592386,0.02269119821388621,
2.377099634,-0.3286647545313144,-0.8193275252866129,0.09476733845392182,
2.387627342,0.12014047725873755,-0.24174393970866048,0.06049099478657638,
2.396906092,0.4332159393936601,-0.11678067651668422,-0.5032315022664431,
2.407493801,0.4231873221326039,-0.29262211964352325,0.33291360800129866,
2.416902967,0.27725816306496975,-0.2647434953516594,-0.11674101301302287,
2.427203801,0.06857767531891912,0.6616099926896197,0.25903333705051956,
2.437074634,-0.40482461587889795,1.0502663018756948,-0.329074752478725,
2.447071613,-0.44644279588305014,-0.09448332290221509,0.19642724025334957,
2.457206301,-0.3571542367064402,-0.8264083202709298,0.003913032437054653,
2.46726927,0.11267176749519958,-0.09417967287934154,0.11039055778558193,
2.477287395,0.4578867235359545,-0.06002086232691073,-0.1262078174434098,
2.487492707,0.350986502852201,-0.3544744954950735,0.1135540097171468,
2.497159009,0.2194976983755108,-0.08438201796588296,0.014228827890905293,
2.507294842,-0.10021389498001132,0.7905762747798205,0.0267059382892878,
2.517316822,-0.29469157039074734,0.8316586220958901,-0.3463850357455236,
2.52689578,-0.46559658669589865,-0.39195259374784847,0.41242215328834675,
2.537128384,-0.24989416617678728,-0.773248831132312,-0.3595924592540882,
2.552893488,0.3210629270988534,-0.02100628193160642,-0.7626831226767088,
2.556837238,0.47137089145325284,-0.07809657713525098,0.32454969936839895,
2.566967655,0.2545135146152391,-0.44554954259198987,0.04511949582284558,
2.577012915,0.20361081169219108,0.14921574999012888,0.3272302402129643,
2.587533853,-0.5419643131401437,1.2685894426434703,-0.38177736178470667,
2.597150624,-0.20372812012881436,0.5551847979807432,-0.1981617575918282,
2.607596874,-0.4541174257600338,-0.5518400537662844,0.6229380316706781,
2.619603072,-0.13345051485729442,-0.7479298486465725,-0.1452103656790822,
2.627407082,0.3835720962013227,-7.51143626730677E-4,-0.529886706849906,
2.637919686,0.42944068477355835,-0.16915274137843533,0.3269123203110915,
2.647003072,0.2975839198891592,-0.3958113231228899,0.20023835234262322,
2.657135155,0.14612978468452065,0.25029790099723254,0.16019068187409857,
2.667272707,-0.5266575354725984,1.1962261891068071,-0.4694403805261107,
2.677039894,-0.20680557397134058,0.39003403947361703,0.007520357932627064,
2.693038436,-0.456579388834055,-0.745252236003809,0.49634831759610165,
2.697701978,-0.12009720933994927,-0.550233113189644,-0.09325337717311832,
2.707396509,0.4095776165917613,0.03482311771702262,-0.45767536409200993,
2.718250363,0.4502452918207722,-0.2019848600515406,0.3080670146345952,
2.728165311,0.2682587868623796,-0.4373999417216524,0.0319333480358015,
2.747117655,-0.41363145775374854,1.1670462464975562,-0.4954318677139362,
2.757186769,-0.3462280421795614,0.2900755803336497,0.20124743185424165,
2.767503019,-0.3229511570407684,-0.7332816699703697,0.3601953331787051,
2.776984634,0.3239089336813503,-0.09629282788913757,-0.09491563287109805,
2.787953124,0.33574162219532444,-0.061711362492889665,-0.4590051686503944,
2.797534113,0.39117649630362283,-0.34050399580943624,0.5215234346597626,
2.808260624,0.23632662642522262,-0.3183718722609523,-0.10375903547531529,
2.817299269,-0.4545000620800368,1.277591530358963,-0.22091387510876714,
2.82744328,-0.3176314217343421,0.945458796720642,-0.29931410789951407,
2.837261301,-0.42265696386452456,-0.17832929126347052,0.25088150786984187,
2.847113853,-0.2308652485208189,-0.8934851307227211,0.2313509582489992,
2.857097915,0.33628606122362803,-0.07122664599053036,-0.4125121594261909,
2.86715578,0.4375805800885215,-0.14891866801923093,-0.08484371191595308,
2.877276405,0.35006446407081726,-0.36430118845896386,0.4990722045395035,
2.897108592,-0.36350979196356104,1.1029421459277753,-0.2289809143469128,
2.908066874,-0.24483920564116124,0.7904163655154136,-0.1831847314775299,
2.917100884,-0.47168337050963305,-0.44026927498879215,0.38975363693711707,
2.927244686,-0.17814907029381466,-0.9038395273518736,0.005345390018444363,
2.93715703,0.3631361278286689,-0.07951016329385241,-0.36347347436219835,
2.949510884,0.44373775739599175,-0.18619128149872943,0.06164813091063159,
2.957132967,0.3856359578699182,-0.42476503119568765,0.35577602425975563,
2.966972134,-0.08988629519698543,0.7787589703742605,0.05477767975936665,
2.977757238,-0.33239821386144586,1.02140233315976,-0.24731326268664766,
2.992522394,-0.21994994315946914,0.5872785361445072,-0.18252773417275492,
2.997151717,-0.3291888096606319,-0.6793940137357615,0.4668936146637499,
3.010427082,0.25762721231177776,-0.34431760871657546,0.23560900794193707,
3.017399165,0.28271624509966653,-0.24480831117827748,-0.6389488593202781,
3.027278019,0.39472472718935236,-0.2264924247376049,0.28563122626448134,
3.037130207,0.2851340297983569,-0.5182975212186118,0.05995334526939722,
3.047078176,-0.3081939121781603,0.8418390051961311,-0.15123471147979473,
3.057192238,-0.39978408024301637,0.9952519334507282,-0.21292578798266426,
3.067207446,-0.22788991296760663,0.259900363060021,-0.23163213429238105,
3.077425988,-0.3968323847808237,-0.8493592009765438,0.6421303582399229,
3.087630988,0.28012682746586837,-0.38835243112425266,0.09998663522475049,
3.097291665,0.34668456515262625,-0.234067469649158,-0.5022807418690274,
3.109343905,0.43057669799002096,-0.29451420292269553,0.31835134034266943,
3.117228332,0.3138154157040285,-0.5267462919951389,0.16274381641476054,
3.126919946,-0.3158945554067478,1.0036318150519603,-0.06900233456350335,
3.13791229,-0.3599758715287673,0.9254885552214999,-0.3616601501215051,
3.147005051,-0.21136622197276989,0.06618365747828632,-0.028838465556187742,
3.156993332,-0.33764480405526665,-0.8664265147598637,0.513229886734738,
3.167196769,0.2202166648429449,-0.31006893092410187,-0.23297764456728665,
3.176987446,0.37537091030453196,-0.17144071717275317,-0.2476736195600786,
3.187096144,0.4075570508144264,-0.36699595180521916,0.2768710225648281,
3.197366561,0.050233491603689506,0.3652875671595692,0.1755281901221757,
3.209305363,-0.45014571480420673,1.0124058981585788,-0.05877483559757124,
3.217475936,-0.3294707245228088,0.6873416153469315,-0.460738282784698,
3.22698203,-0.29422242693880385,-0.17030257599523616,0.12174216796169546,
3.237030728,0.05575698810593943,-0.5806059111513373,0.14336236229904387,
3.24728255,0.3050947681886089,-0.37254737769426316,-0.2530598965377173,
3.257536978,0.3666589177308186,-0.28271500233699015,-0.07986414647822038,
3.267061613,0.43123320870858084,-0.5173069076847167,0.3038577062549237,
3.277468228,0.0844973892630072,0.4289134512654042,0.2584090409805029,
3.290923175,-0.4227345966767524,0.9560463842003422,-0.25295980945192653,
3.299249998,-0.26157320209115786,0.6269310805200639,-0.17172209560841623,
3.307259009,-0.5003935390136245,-0.5097659037113904,0.153757730007408,
3.317172082,0.12066347651309961,-0.4691042745590781,0.24558919181842676,
3.328014634,0.280405483664093,-0.23737741664891046,-0.4930588284300246,
3.337095936,0.3622303660877686,-0.31248506034091794,0.06523997949230775,
3.347001196,0.30510716884677747,-0.4951543023163135,0.34332662714853335,
3.361896561,-0.15430942178292972,0.6764789255480723,0.10610966597663918,
3.366881248,-0.41458246708332624,0.8782867457088436,-0.3594764334784539,
3.377212186,-0.23972862243985427,0.5494004460665867,-0.057737244194871806,
3.387206144,-0.1917828979518834,-1.0774457953378929,0.07639321245660291,
3.397311405,0.2756146858194015,-0.4482386034334003,0.32160346156684483,
3.408465259,0.25113750060864604,-0.17471618029310693,-0.5241846684906637,
3.417264477,0.4001076742845242,-0.32364764668809887,0.20889094318598467,
3.426947238,0.25879444478650604,-0.15165789014710995,0.1517898785722256,
3.437483384,-0.22200535298427182,0.8133700284432251,0.014171771021842972,
3.447011352,-0.4074476127707183,0.8805394008215968,-0.35641236955947875,
3.457034113,-0.27998946228688726,0.3213592397734884,0.03665126279968334,
